"MEturquoise","MEyellow","MEblue","MEbrown","MEgrey"
-0.0251600080182136,-0.0491381989844504,-0.0259582853675362,0.012947977579694,0.0443357987519104
0.0493454355507251,0.0652181595169518,0.0125795071898237,0.00608370673373144,-0.00971482409844525
0.0512216735270424,0.0577757981312983,0.0174880918641989,0.0758654960659587,-0.021638475485743
-0.0204146588943148,-0.0391171612635524,-0.0300511175768799,-0.0179355440726021,0.0263946619987868
0.0335583158232021,0.00856312802235018,-0.0238038550982169,0.0132814650879747,0.0384675348497463
0.0840607536597226,0.0796106096295445,0.0319418175827989,0.0224271870339204,-0.00911078470447396
-0.00191191099519579,0.0379961113695012,0.0155839494666294,-0.0110652387539595,-0.0696639811744356
0.00756454210159144,0.00338861885726472,-0.00806129681959463,0.0269531373538656,-0.000508318505898451
0.0418182175216412,-0.00724427844296555,-0.0465700072186639,-0.0648159742168301,0.0902810999857779
-0.0432174515145613,-0.0137015950823992,0.0131427893926124,0.0728626177224592,-0.0584845946739587
-0.0411618796881306,-0.0306457829169239,0.00333529630031006,-0.0563823252377665,-0.0104698297032518
0.0162319414717773,-0.0140653586205791,-0.0379552423137901,0.028838730658353,0.0471462344633279
-0.0785321592545445,-0.0945393695986536,-0.0346482258598959,-0.0889468152609579,0.00737594459304851
0.0222525753163397,0.000753781583762178,-0.0146678944697001,-0.0255692528000528,0.072218116676093
0.0158521239804189,-0.0235690456215586,-0.0424613351789906,-0.015500441892071,0.0345954921565024
-0.0361107603474757,-0.0987933634167575,-0.0586378933357205,-0.0581136994202638,0.0989468521455841
-0.000764900215165764,-0.0520255698667044,-0.03856408069396,0.0116545284435684,0.0486057974661569
0.0373138136621705,-0.0344788202699124,-0.0529858391101381,0.0674983958237033,0.0945994356334635
0.229630272506289,0.182431084862998,0.0175673532008276,0.0097519194501696,0.0247128758209847
0.144112586035679,0.119418092881644,0.0337847716385364,0.0047556181632699,0.0260903956831457
0.0200242014345651,-0.0290043220020755,-0.0497400795345391,-0.062065304051301,0.050550827055911
0.0207442524422855,0.0500279930798565,0.0269970609235747,0.0463065650283058,-0.0585603269992248
0.098484236301867,0.0768901437744513,0.0307018488127751,0.0171127557181383,0.0408300252298522
0.0915608923669542,0.0762825001327772,0.0270502262245742,0.0433147134610661,-0.0084911256082958
0.239148780282365,0.164256282494051,-0.00187006892914343,-0.0362628217575965,0.0936441375995104
0.089223724779635,0.0319146758093299,-0.0377253498877308,0.0247825656052727,0.039582604647092
0.0821781428768724,0.0575734349280072,-0.0110251505500877,-0.0378056932562703,-0.00642190246631278
-0.0921989105690652,-0.104776397292838,-0.0356740408322366,0.0363012189386394,0.0039480747368908
-0.113432017604299,-0.0491619100872109,0.0617936964674799,0.0508914804680288,-0.0917957480269958
0.0612769209209574,0.03566191646566,-0.00340064754477069,0.0686911104557717,-0.00742935060398657
-0.0629915455166721,-0.0522749494059804,-0.00324833810968826,-0.0397901351674256,0.0113143625587038
-0.0172233194853407,-0.0383817080468669,-0.0474703413844508,-0.0894011488507161,0.0302912950563326
-0.142716741361896,0.0178557680453248,0.167826745779557,0.0893765478430383,-0.144228118946173
-0.020794212601653,-0.0288990455174343,-0.0243574454406975,-0.0654101742134215,0.0113040049175332
0.117793625220323,0.0651940917923545,-0.0246577325243798,-0.0485159902934196,0.06715563268256
-0.0276251541167175,-0.0563331279029325,-0.0588162197577121,-0.0271420682324521,0.0278160243727508
-0.0459639860867861,0.0262889222618268,0.0733767204681237,-0.0202624263710838,-0.0828218773295347
-0.0285042941173685,-0.107034369463499,-0.0904499050451769,-0.0135788185708322,0.108634186705991
-0.0137642715007392,-0.028258355204295,0.00219202347708031,-0.0415400624432698,0.0328582878759937
0.0325834160299251,0.0057062121871527,-0.0263390600039201,-0.0310100713943542,0.0552526962754563
0.12260717559525,0.0366012996806611,-0.0308325128884873,-0.036824300442432,0.103897731471589
0.0184005904906479,-0.0266842382348123,-0.0442812458246197,-0.0432456219582827,0.0336470644257819
0.0688132915906134,0.00181339693899061,-0.0405807907297853,-0.0539942356169285,0.0633010889169392
-0.0117664972937997,-0.0131855676197503,0.00157750846905621,-0.0337060685920629,0.0235934380998344
-0.061838460440368,-0.0759830279030914,-0.0415315314799319,0.0281895744301055,0.0105692988245808
-0.0799460488908079,-0.079528860401272,-0.00771263468128719,0.0139865521702607,-0.0268814846948766
-0.00459575082542078,-0.0194510077231945,-0.00167280996644154,0.0352994418823003,0.0311489884715056
-0.0174387413810886,0.0307791018261798,0.035975902341473,0.0366538784743223,-0.0495705553530374
-0.0425450739461897,0.000977467653529829,0.0565525975364731,0.131934325838098,-0.0853933328388167
-0.0333580121867626,-0.0792338376281511,-0.0613527276825908,-0.0688071158340502,0.0717105312480296
-0.0529581886472891,-0.0275702202643944,-0.00889394850454893,0.00931799924495824,-0.0351342423301183
-0.0353524308814045,-0.0481096367941056,-0.0353935778392489,-0.0120194360070804,0.0206505879730189
-0.130821105199158,-0.0862580511469858,0.0269467962323214,0.135378875909991,-0.0476732219988615
0.144800267775331,0.070107537890119,-0.0169833512037024,-0.058247863666155,0.0705119344047377
-0.0760194906457744,-0.0898242599580256,-0.0262050316061624,-0.0234451072304203,0.0233159287486197
-0.119498619359603,0.0990801815586573,0.230966505799577,0.149046417070714,-0.184893673929171
-0.168353976592832,0.0292806948146234,0.168333194916457,0.179323248945212,-0.208810741758665
0.0895441340965766,0.229402586876758,0.225150810405319,0.142843382629839,-0.141828791428588
-0.149825903439828,0.0937861317807333,0.199514757372451,0.184012783176964,-0.2019222980602
-0.12532648623493,0.0921586170295559,0.185796457456042,0.112643055327068,-0.183202642250816
-0.0861909716300463,0.195371651234389,0.29707498131293,0.114958039851168,-0.198427055844701
-0.0629303688388624,0.0224118096036531,0.0639035880452546,0.0855578650473079,-0.072695831315547
-0.0292138427585201,0.143763257554882,0.176025856967956,0.227453883826023,-0.135477849216558
-0.0750557712066819,0.169796525483271,0.257044006406547,0.180574483382928,-0.215019010264771
-0.150788151720867,0.0784123518848255,0.222593834298252,0.156243142172924,-0.195802285670908
-0.0898180480915007,0.150216895491406,0.192236063232942,0.188337397860163,-0.187186368073268
-0.14577879001929,0.119069668246223,0.233873179475626,0.109409610786825,-0.187916577275923
-0.123230201223677,-0.00138390932260734,0.0937775025008057,0.121559384822844,-0.13260756436611
-0.0813880941654574,0.12068880997154,0.191805023859204,0.190099307830092,-0.168534424437241
-0.115215148627946,0.116103431551898,0.249279808332715,0.078513353721626,-0.181783760376755
-0.0949559036216949,0.13932144054515,0.282592217079792,0.120361852899112,-0.203484502388835
-0.0541360555537416,0.0646579660081674,0.0785871307209391,0.213751317249089,-0.112005615094942
-0.0341569955453016,-0.0876389174438601,-0.0583218303129456,-0.0408611259664033,0.0425393500151135
-0.0687384275558592,-0.110440032856825,-0.0695116508005296,-0.0560404032414804,0.0418204905119839
-0.0471931185463359,-0.0688601951536822,-0.0416845527712495,-0.0559557665559161,0.0167437458579407
-0.0279159307764129,-0.0783496549978139,-0.0596160344761007,-0.0179032436034476,0.0687857459838407
-0.0837153181800472,-0.112275437277753,-0.0594554644012605,-0.0499337948009224,0.0121264720518789
