0.1829,0.0025769,0.038113
0.18349,0.0046112,0.039863
0.1766,0.0029315,0.037156
0.18989,0.0062162,0.042413
0.18906,0.0061763,0.042217
0.18188,0.0031163,0.038344
0.18986,0.0053532,0.041714
0.18917,0.0056068,0.041781
0.19629,0.0083667,0.045399
0.19813,0.0084885,0.045861
0.18274,0.002646,0.038136
0.20494,0.0072134,0.046178
0.1905,0.003933,0.040699
0.19169,0.0065083,0.043002
0.18222,0.0047295,0.039708
0.17249,0.0035885,0.036873
0.20674,0.0084103,0.047495
0.20501,0.007635,0.046531
0.22838,0.013188,0.055596
0.22561,0.010957,0.053258
0.19253,0.0071983,0.043722
0.21442,0.012472,0.052268
0.19443,0.0060182,0.043149
0.22549,0.010598,0.052947
0.18228,0.0032961,0.038568
0.24375,0.014919,0.060015
0.21003,0.0078874,0.047722
0.24506,0.015764,0.06095
0.22136,0.0086688,0.050584
0.18936,0.0056374,0.041844
0.19022,0.0058808,0.042209
0.2256,0.011365,0.053584
0.21386,0.010347,0.050453
0.23052,0.011394,0.054577
0.22887,0.013309,0.05579
0.23116,0.01257,0.055647
0.18964,0.0039488,0.040542
0.20304,0.0076694,0.046171
0.23566,0.013104,0.056964
0.21685,0.0098934,0.050678
0.21232,0.012301,0.051719
0.23275,0.013029,0.056328
0.21926,0.010708,0.051806
0.23742,0.013326,0.057488
0.18862,0.0040736,0.040441
0.23643,0.014242,0.058028
0.28763,0.029308,0.080216
0.24581,0.016187,0.061438
0.21107,0.0064926,0.046809
0.23651,0.012551,0.056686
0.1865,0.0036186,0.03966
0.23582,0.013964,0.057684
0.17877,0.003546,0.038077
0.22377,0.010663,0.05266
0.26427,0.020754,0.068744
0.19681,0.005504,0.043204
0.25422,0.016051,0.062986
0.211,0.0079379,0.047954
0.24507,0.013488,0.059125
0.31277,0.035809,0.090389
0.28168,0.024736,0.075371
0.20583,0.008574,0.047447
0.2587,0.019122,0.066335
0.19061,0.0043262,0.041037
0.21939,0.009098,0.05054
0.22344,0.012306,0.053913
0.2616,0.016596,0.064879
0.24741,0.017122,0.062505
0.20789,0.0093769,0.048497
0.2492,0.016795,0.062595
0.23254,0.014784,0.057696
0.20524,0.0097778,0.048298
0.24651,0.016565,0.061879
0.25834,0.01969,0.06672
0.20798,0.0098565,0.0489
0.22544,0.013175,0.055006
0.24822,0.017514,0.062979
0.20676,0.010226,0.048957
0.24992,0.016281,0.062323
