"","V1","V2","V3"
"736",0.30311,0.00066039,0.018646
"737",0.40632,0.0018876,0.025937
"738",0.42224,0.0021845,0.027163
"739",0.21546,0.00041364,0.013202
"740",0.22451,0.00060635,0.013921
"741",0.17446,0.00066623,0.011001
"742",0.18207,0.00037703,0.011181
"743",0.36328,0.00090121,0.02245
"744",0.60038,0.022781,0.057128
"745",0.23002,0.00035754,0.014014
"746",0.15538,0.00046403,0.009676
"747",0.21716,0.00033824,0.013232
"748",0.21802,0.0006291,0.013556
"749",0.49746,0.004017,0.033359
"750",0.45675,0.0022421,0.029269
"751",0.48625,0.0039318,0.032613
"752",0.17052,0.00059988,0.010704
"753",0.2468,0.00034755,0.015003
"754",0.21689,0.00051403,0.013381
"755",0.19482,0.00037749,0.01194
"756",0.25442,0.00044876,0.015551
"757",0.21032,0.00043456,0.012915
"758",0.36195,0.0011994,0.022651
"759",0.25161,0.00081795,0.015731
"760",0.23821,0.00086834,0.014982
"761",0.16942,0.00056749,0.010608
"762",0.20363,0.00046183,0.012543
"763",0.21008,0.00045421,0.012919
"764",0.1997,0.00054955,0.012392
"765",0.67776,0.04285,0.080605
"766",0.36803,0.001015,0.022839
"767",0.18866,0.00043507,0.011628
"768",0.44739,0.0022187,0.028691
"769",0.22586,0.00033789,0.013748
"770",0.4306,0.0031386,0.028557
"771",0.26258,0.00078148,0.016349
"772",0.24959,0.00072657,0.015525
"773",0.27832,0.00096129,0.017454
"774",0.17711,0.00053034,0.011031
"775",0.28821,0.00080328,0.017894
"776",0.42244,0.001882,0.02689
"777",0.34395,0.00069979,0.021111
"778",0.32303,0.00062291,0.019795
"779",0.19847,0.00059995,0.012366
"780",0.16768,0.00060063,0.010536
"781",0.24248,0.00049208,0.014882
"782",0.33916,0.00072279,0.020848
"783",0.31837,0.00063452,0.019529
"784",0.28183,0.00060497,0.017328
"785",0.25983,0.00051817,0.015938
"786",0.41019,0.0013479,0.025659
"787",0.21238,0.0004596,0.013062
"788",0.42679,0.0026338,0.027856
"789",0.29486,0.00063301,0.018129
"790",0.16226,0.00046614,0.010087
"791",0.18862,0.00054507,0.011729
"792",0.31882,0.00060792,0.01953
"793",0.21408,0.00079366,0.013477
"794",0.19571,0.00059809,0.0122
"795",0.23165,0.00059082,0.01433
"796",0.24871,0.00054282,0.0153
"797",0.32529,0.00075836,0.020056
"798",0.27094,0.00076882,0.016835
"799",0.20616,0.0006637,0.012883
"800",0.38573,0.0023737,0.02517
"801",0.21536,0.00031296,0.013101
"802",0.18559,0.00058218,0.011584
"803",0.33274,0.00073989,0.020482
"804",0.16497,0.00064267,0.010414
"805",0.32301,0.0008694,0.020025
"806",0.23169,0.00071488,0.014449
"807",0.25192,0.00052022,0.01547
"808",0.2256,0.00065068,0.014027
"809",0.26531,0.00080246,0.016531
"810",0.30911,0.00084676,0.019178
"811",0.25929,0.00045073,0.015843
"812",0.35766,0.00067949,0.021907
"813",0.20958,0.00053945,0.01297
"814",0.51888,0.0059801,0.036479
"815",0.17776,0.00047616,0.011018
"816",0.20075,0.00052171,0.012428
"817",0.16705,0.00067272,0.010566
"818",0.25831,0.00066701,0.015988
"819",0.41153,0.0011584,0.025561
"820",0.3084,0.00080808,0.019099
"821",0.45271,0.0021212,0.028915
"822",0.22808,0.00064377,0.014168
"823",0.16602,0.00048877,0.010332
"824",0.26534,0.00089903,0.016624
"825",0.30759,0.00077612,0.019021
"826",0.21337,0.00061993,0.013271
"827",0.24716,0.00059301,0.015255
"828",0.25816,0.001007,0.016299
"829",0.33081,0.0010498,0.020659
"830",0.19258,0.00061276,0.012028
"831",0.45242,0.0024493,0.029207
"832",0.48291,0.0037479,0.032241
"833",0.29597,0.00078583,0.018339
"834",0.1992,0.00044412,0.012263
"835",0.34813,0.0011654,0.021797
"836",0.20206,0.00060371,0.012583
"837",0.23106,0.00040393,0.01412
"838",0.19776,0.00041806,0.012153
"839",0.26707,0.00052018,0.016371
"840",0.22226,0.00052467,0.01371
"841",0.27995,0.00057957,0.017192
"842",0.27902,0.00046659,0.017031
"843",0.37,0.0012265,0.023156
"844",0.21824,0.0007931,0.013724
"845",0.24739,0.00053977,0.015218
"846",0.18296,0.00051561,0.011365
"847",0.45263,0.0022385,0.029021
"848",0.24928,0.00066838,0.015452
"849",0.16509,0.00056332,0.010347
"850",0.35347,0.0011831,0.022132
"851",0.20207,0.00035183,0.012347
"852",0.30625,0.00061332,0.018788
"853",0.21909,0.00071819,0.013704
"854",0.26107,0.00062077,0.016108
"855",0.21391,0.00060606,0.01329
"856",0.45883,0.0040964,0.031137
"857",0.40162,0.0013571,0.025158
"858",0.23772,0.00082486,0.014912
"859",0.14676,0.00050729,0.0092041
"860",0.61416,0.018157,0.053598
"861",0.34616,0.0010442,0.021567
"862",0.50408,0.0035956,0.033356
"863",0.17504,0.00040397,0.010788
"864",0.50118,0.0060662,0.035508
"865",0.20714,0.00064601,0.012925
"866",0.40101,0.0011247,0.024904
"867",0.22557,0.00048285,0.013867
"868",0.18686,0.00073227,0.0118
"869",0.17971,0.00066215,0.011309
"870",0.20342,0.00066638,0.012723
"871",0.16729,0.00052441,0.010441
"872",0.19857,0.00042791,0.01221
"873",0.17986,0.00064657,0.011303
"874",0.16568,0.00047194,0.010296
"875",0.17618,0.00056902,0.011012
"876",0.20864,0.00067073,0.013038
"877",0.20504,0.00054046,0.012701
"878",0.15123,0.00049264,0.0094564
"879",0.3065,0.0011599,0.019317
"880",0.26823,0.00053745,0.016456
"881",0.19761,0.00070104,0.01241
"882",0.32381,0.00077779,0.019987
"883",0.51389,0.0056579,0.03588
"884",0.36549,0.0014435,0.023091
"885",0.28678,0.00078806,0.017795
"886",0.19073,0.00049646,0.011808
"887",0.32997,0.00072388,0.020303
"888",0.2018,0.00050061,0.012471
"889",0.28012,0.0012287,0.017813
"890",0.39107,0.0021817,0.025306
"891",0.42437,0.0030917,0.028143
"892",0.19112,0.00054823,0.011881
"893",0.37559,0.0020404,0.024253
"894",0.19547,0.00061751,0.012204
"895",0.18803,0.00066845,0.01181
"896",0.44405,0.0022031,0.028478
"897",0.29563,0.0013162,0.018817
"898",0.2682,0.00069545,0.016603
"899",0.30128,0.00059,0.01847
"900",0.19547,0.00064539,0.01223
"901",0.21322,0.00044991,0.013102
"902",0.16011,0.00059526,0.010081
"903",0.183,0.00084928,0.011681
"904",0.19095,0.00061928,0.011937
"905",0.23603,0.00055111,0.014554
"906",0.15678,0.00050747,0.0098
"907",0.1897,0.00050422,0.011755
"908",0.42247,0.002076,0.027074
"909",0.61143,0.016063,0.051466
"910",0.40623,0.0013194,0.025397
"911",0.15533,0.00045697,0.0096661
"912",0.2408,0.00064997,0.01493
"913",0.30202,0.00076788,0.018682
"914",0.19487,0.00052909,0.012085
"915",0.3705,0.0011918,0.023152
"916",0.47984,0.0050528,0.033286
"917",0.32429,0.00088241,0.020113
"918",0.25022,0.0007405,0.015576
"919",0.18238,0.00059375,0.011404
"920",0.37058,0.0018004,0.02373
"921",0.41057,0.0014766,0.025803
"922",0.21743,0.00076611,0.01365
"923",0.35684,0.0019591,0.023062
"924",0.20793,0.00071336,0.013036
"925",0.29526,0.00059701,0.018119
"926",0.33698,0.0013363,0.021295
"927",0.19289,0.00060489,0.012039
"928",0.38539,0.001566,0.02439
"929",0.37447,0.00091148,0.023125
"930",0.18996,0.00070275,0.011957
"931",0.2452,0.00093446,0.015459
"932",0.32135,0.00094232,0.019995
"933",0.36562,0.00086101,0.022551
"934",0.18135,0.00050355,0.011258
"935",0.2185,0.00069901,0.01365
"936",0.40242,0.0020564,0.025864
"937",0.16824,0.00063177,0.010599
"938",0.18706,0.00059261,0.011681
"939",0.23217,0.0006209,0.01439
"940",0.18809,0.00062591,0.011774
"941",0.22237,0.00079242,0.013968
"942",0.22626,0.00063432,0.014051
"943",0.16455,0.00061278,0.010361
"944",0.25974,0.00098666,0.016373
"945",0.28946,0.00068269,0.017855
"946",0.20695,0.00047197,0.01275
"947",0.25334,0.00060805,0.015637
"948",0.16791,0.00052553,0.010479
"949",0.19713,0.00050606,0.012198
"950",0.19398,0.00065951,0.012155
"951",0.19032,0.00060125,0.011883
"952",0.19401,0.00059695,0.012098
"953",0.18539,0.00070179,0.011684
"954",0.41734,0.001362,0.026098
"955",0.18858,0.00042983,0.011618
"956",0.26302,0.00066283,0.016264
"957",0.29208,0.0013568,0.018644
"958",0.32004,0.0007602,0.019746
"959",0.29532,0.00071076,0.018229
"960",0.17387,0.00056863,0.010874
"961",0.31769,0.0017343,0.020522
"962",0.26324,0.0003904,0.016021
"963",0.58346,0.0095336,0.043662
"964",0.16592,0.0003411,0.010187
"965",0.15948,0.00064616,0.010091
"966",0.16101,0.00041929,0.0099689
"967",0.40733,0.0025901,0.026658
"968",0.19184,0.00056105,0.011935
"969",0.29546,0.00084964,0.018369
"970",0.52985,0.0083941,0.039402
"971",0.29009,0.00072921,0.017936
"972",0.24243,0.00069654,0.015071
"973",0.1949,0.00080311,0.012345
"974",0.24333,0.00047467,0.014916
"975",0.34724,0.0011179,0.0217
"976",0.17092,0.0005654,0.010695
"977",0.33574,0.0015664,0.021438
"978",0.20516,0.0006608,0.012821
"979",0.20039,0.00070754,0.012582
"980",0.26012,0.00088831,0.016303
"981",0.27496,0.00093516,0.01723
"982",0.46756,0.010052,0.037258
"983",0.15813,0.0006292,0.0099951
"984",0.16348,0.00040663,0.010104
"985",0.17926,0.00066506,0.011285
"986",0.26951,0.00062068,0.01661
"987",0.22334,0.00056646,0.013813
"988",0.18126,0.00066199,0.011401
"989",0.2606,0.0011638,0.016591
"990",0.38617,0.00089245,0.023803
"991",0.17473,0.0005336,0.010892
"992",0.40107,0.0022046,0.025923
"993",0.16446,0.00050453,0.010254
"994",0.17287,0.00067314,0.010913
"995",0.30989,0.0014464,0.019788
"996",0.31319,0.00090746,0.019477
"997",0.22381,0.00056966,0.013845
"998",0.43456,0.0015589,0.027307
"999",0.24392,0.00073711,0.015198
"1000",0.23295,0.00083044,0.014634
"1001",0.17248,0.00050589,0.010732
"1002",0.50315,0.0069723,0.036477
"1003",0.42655,0.0083053,0.033176
"1004",0.40792,0.001118,0.025308
"1005",0.15377,0.00055131,0.0096626
"1006",0.16301,0.00059992,0.010257
"1007",0.18509,0.00059184,0.011563
"1008",0.29305,0.00061527,0.018005
"1009",0.14774,0.00051277,0.0092678
"1010",0.20182,0.00054345,0.012512
"1011",0.14973,0.00054398,0.009415
"1012",0.33464,0.00091662,0.020761
"1013",0.16207,0.00056355,0.010167
"1014",0.48059,0.0050121,0.033292
"1015",0.33829,0.0010847,0.021136
"1016",0.16982,0.000282,0.010364
"1017",0.23235,0.00076648,0.014537
"1018",0.20312,0.00055595,0.012601
"1019",0.16363,0.00068853,0.010378
"1020",0.40807,0.0018401,0.025996
"1021",0.45728,0.0036802,0.030654
"1022",0.19428,0.00071967,0.01223
"1023",0.27832,0.00061855,0.017132
"1024",0.49254,0.0051416,0.034125
"1025",0.29802,0.0010054,0.018667
"1026",0.17044,0.00034777,0.010462
"1027",0.27205,0.00066072,0.016799
"1028",0.19831,0.00059033,0.012348
"1029",0.29774,0.001247,0.018878
"1030",0.53972,0.0062966,0.038016
"1031",0.31661,0.00088179,0.019656
"1032",0.24958,0.00085418,0.015645
"1033",0.17743,0.00058144,0.011098
"1034",0.38695,0.0018216,0.024723
"1035",0.16392,0.00058555,0.010298
"1036",0.20073,0.00058838,0.01249
"1037",0.20966,0.00058314,0.013016
"1038",0.18483,0.00059485,0.01155
"1039",0.20279,0.00055802,0.012584
"1040",0.21893,0.00075028,0.013724
"1041",0.18982,0.00048796,0.011747
"1042",0.16923,0.00054257,0.010573
"1043",0.17838,0.00063399,0.011204
"1044",0.1832,0.00054522,0.011407
"1045",0.19191,0.00060152,0.011978
"1046",0.21634,0.00066818,0.013493
"1047",0.38303,0.0010349,0.02375
"1048",0.20709,0.00036062,0.012654
"1049",0.18378,0.0005592,0.011454
"1050",0.17015,0.00063944,0.01072
"1051",0.27534,0.00107,0.01738
"1052",0.35776,0.0014851,0.022671
"1053",0.20757,0.00042266,0.01274
"1054",0.33355,0.00098854,0.020764
"1055",0.16884,0.00048961,0.010501
"1056",0.20437,0.00059352,0.012711
"1057",0.18381,0.00058362,0.011479
"1058",0.38157,0.0016902,0.02428
"1059",0.43721,0.0023674,0.028225
"1060",0.4427,0.0015146,0.027749
"1061",0.27147,0.00088649,0.016977
"1062",0.35184,0.0011,0.021956
"1063",0.4278,0.0024043,0.0277
"1064",0.40795,0.001579,0.025744
"1065",0.25864,0.00073251,0.016069
"1066",0.24911,0.00080293,0.015569
"1067",0.37168,0.0016522,0.023656
"1068",0.40871,0.0016401,0.025846
"1069",0.589,0.0098468,0.044286
"1070",0.45095,0.0026586,0.029316
"1071",0.22382,0.00075163,0.014016
"1072",0.38086,0.0010678,0.023652
"1073",0.29877,0.0005523,0.018286
"1074",0.22223,0.000698,0.013871
"1075",0.47184,0.0051462,0.032898
"1076",0.26057,0.00072662,0.016178
"1077",0.27932,0.00069863,0.017267
"1078",0.43101,0.0025192,0.027999
"1079",0.25823,0.0010942,0.016384
"1080",0.2498,0.0013529,0.016127
"1081",0.2997,0.00021837,0.0043998
"1082",0.27195,0.00019952,0.0039937
"1083",0.20619,0.0002298,0.0031054
"1084",0.2592,0.00042148,0.0040346
"1085",0.26738,0.00056824,0.0042934
"1086",0.23984,0.0003053,0.0036496
"1087",0.29362,0.00043713,0.0045305
"1088",0.2329,0.00013228,0.0033822
"1089",0.23223,0.00014231,0.0033827
"1090",0.21656,0.00029176,0.0033113
"1091",0.29837,0.00079923,0.0049539
"1092",0.22171,0.00019401,0.0032869
"1093",0.31194,0.00042436,0.0047738
"1094",0.38942,0.0019667,0.0073764
"1095",0.26158,0.00024327,0.0038921
"1096",0.30779,0.00056481,0.0048543
"1097",0.20066,0.00016198,0.0029613
"1098",0.23665,0.00035401,0.0036532
"1099",0.18267,0.00035853,0.0029039
"1100",0.25723,0.00051931,0.0041035
"1101",0.24183,0.00021612,0.0035896
"1102",0.20573,0.00037922,0.0032463
"1103",0.22498,0.00025204,0.0033898
"1104",0.31572,0.0013605,0.0057496
"1105",0.25227,0.00041219,0.0039286
"1106",0.2007,0.00038092,0.0031778
"1107",0.25097,0.00050582,0.0040028
"1108",0.24504,0.00024451,0.0036624
"1109",0.27689,0.00026837,0.0041305
"1110",0.24522,0.00039963,0.0038178
"1111",0.21194,0.00029793,0.0032529
"1112",0.26095,0.00056993,0.0042053
"1113",0.3008,0.00052868,0.0047211
"1114",0.2882,0.0013865,0.005391
"1115",0.30163,0.00097441,0.0051722
"1116",0.25769,0.00067369,0.0042621
"1117",0.2259,0.00022053,0.0033714
"1118",0.25027,0.00035934,0.0038486
"1119",0.25529,0.00083179,0.0043846
"1120",0.32927,0.0011409,0.0057222
"1121",0.37242,0.0021554,0.007325
"1122",0.22407,0.00047155,0.0035935
"1123",0.2662,0.00032919,0.0040413
"1124",0.27494,0.00041771,0.0042507
"1125",0.2138,0.00028887,0.0032698
"1126",0.33845,0.0032658,0.0079456
"1127",0.37243,0.0012686,0.0064508
"1128",0.25686,0.00065866,0.0042357
"1129",0.23955,0.00037136,0.0037108
"1130",0.34754,0.0011916,0.0060273
"1131",0.41492,0.0031492,0.0088983
"1132",0.4355,0.0047732,0.010787
"1133",0.28649,0.00079778,0.0047866
"1134",0.33558,0.00079968,0.0054739
"1135",0.31211,0.0012414,0.0055817
"1136",0.30758,0.00086831,0.0051506
"1137",0.2744,0.00029516,0.0041223
"1138",0.42986,0.0032451,0.0092015
"1139",0.38391,0.0019833,0.0073158
"1140",0.41548,0.0013143,0.0070968
"1141",0.43772,0.005026,0.011067
"1142",0.39598,0.0036403,0.0091181
"1143",0.32209,0.00074894,0.0052354
"1144",0.32732,0.001215,0.005768
"1145",0.40838,0.0034297,0.0090837
"1146",0.21777,0.00012829,0.003167
"1147",0.39153,0.0024415,0.007874
"1148",0.22696,0.00058615,0.0037467
"1149",0.24639,0.00031849,0.0037542
"1150",0.37456,0.0043644,0.0095331
"1151",0.46587,0.004355,0.010799
"1152",0.35626,0.00064045,0.0056056
"1153",0.44792,0.0069918,0.013148
"1154",0.31414,0.0007247,0.0051006
"1155",0.45901,0.0037092,0.010066
"1156",0.28045,0.0003797,0.0042901
"1157",0.49378,0.0062872,0.013094
"1158",0.18631,0.00028393,0.016909
"1159",0.18751,0.00038184,0.017106
"1160",0.17172,0.00050559,0.015808
"1161",0.19907,0.00075982,0.018483
"1162",0.1823,0.00096172,0.017168
"1163",0.19691,0.0026179,0.019982
"1164",0.19701,0.0017473,0.019199
"1165",0.20731,0.0010213,0.019458
"1166",0.18947,0.0002577,0.017168
"1167",0.19659,0.001426,0.018869
"1168",0.18162,0.00056969,0.01675
"1169",0.20059,0.0019462,0.0197
"1170",0.19294,0.0014912,0.018602
"1171",0.21834,0.0025491,0.021835
"1172",0.20097,0.0016144,0.019432
"1173",0.22734,0.0025478,0.022638
"1174",0.18113,0.00044681,0.016595
"1175",0.20953,0.0020699,0.020611
"1176",0.20522,0.0015751,0.019775
"1177",0.19306,0.0015777,0.018691
"1178",0.21711,0.0013855,0.020665
"1179",0.2175,0.0022398,0.021478
"1180",0.21695,0.002341,0.021521
"1181",0.20951,0.0017612,0.020328
"1182",0.19607,0.00075198,0.018208
"1183",0.24776,0.0032642,0.025115
"1184",0.2085,0.0019034,0.020368
"1185",0.22682,0.0038062,0.023738
"1186",0.22241,0.0013499,0.021107
"1187",0.21789,0.0026539,0.02189
"1188",0.27371,0.0055189,0.029488
"1189",0.20443,0.0010001,0.019181
"1190",0.19308,0.00057491,0.01778
"1191",0.2269,0.0037173,0.023664
"1192",0.27491,0.01076,0.034368
"1193",0.20687,0.00093646,0.019342
"1194",0.2301,0.0028235,0.023136
"1195",0.22858,0.0029379,0.023105
"1196",0.22829,0.0021466,0.022357
"1197",0.20204,0.002315,0.020165
"1198",0.20145,0.001055,0.018965
"1199",0.21178,0.0014014,0.020204
"1200",0.21766,0.0036738,0.022798
"1201",0.18899,0.0015559,0.018308
"1202",0.22238,0.0032527,0.022836
"1203",0.26441,0.0039866,0.027261
"1204",0.25099,0.0028893,0.025063
"1205",0.31692,0.010142,0.037559
"1206",0.274,0.0051128,0.029144
"1207",0.32179,0.0080499,0.036089
"1208",0.27191,0.0042742,0.028194
"1209",0.27193,0.0058314,0.029614
"1210",0.26508,0.0049746,0.028221
"1211",0.30645,0.0084128,0.035049
"1212",0.27991,0.0051839,0.029737
"1213",0.23991,0.0039352,0.025025
"1214",0.24395,0.0046104,0.026001
"1215",0.21962,0.0023593,0.021776
"1216",0.33039,0.010459,0.039052
"1217",0.23242,0.0031963,0.023682
"1218",0.36072,0.021064,0.05142
"1219",0.27384,0.0047358,0.028787
"1220",0.2832,0.0063874,0.031127
"1221",0.27534,0.0068564,0.030852
"1222",0.2908,0.0039224,0.029561
"1223",0.27121,0.0066178,0.030265
"1224",0.24664,0.0028696,0.024656
"1225",0.2536,0.0040277,0.026333
"1226",0.31232,0.0084894,0.035644
"1227",0.24934,0.0046177,0.026489
"1228",0.32188,0.0094828,0.037403
"1229",0.27575,0.0086121,0.032487
"1230",0.2944,0.0056354,0.031443
"1231",0.22873,0.003725,0.023834
"1232",0.24467,0.0033835,0.024948
"1233",0.2765,0.0053371,0.029572
"1234",0.28115,0.0074016,0.031867
"1235",0.30612,0.010934,0.037315
"1236",0.33742,0.014953,0.043773
"1237",0.23883,0.0031946,0.024254
"1238",0.31265,0.0094971,0.03659
"1239",0.33403,0.011983,0.040765
"1240",0.27011,0.0054985,0.029147
"1241",0.28395,0.0086028,0.033211
"1242",0.22725,0.0023014,0.022406
"1243",0.25754,0.0029431,0.025697
"1244",0.35772,0.024453,0.054238
"1245",0.362,0.02594,0.055974
"1246",0.23359,0.0025738,0.02322
"1247",0.29283,0.0058588,0.031506
"1248",0.31428,0.013013,0.039939
"1249",0.30027,0.0079062,0.034035
"1250",0.31204,0.01521,0.041739
"1251",0.30099,0.0071514,0.033412
"1252",0.37334,0.028362,0.059193
"1253",0.28811,0.004749,0.030074
"1254",0.2471,0.003853,0.025593
"1255",0.28398,0.0051612,0.030081
"1256",0.37788,0.022847,0.054578
"1257",0.27237,0.0082312,0.031838
"1258",0.29095,0.0062775,0.03172
"1259",0.29799,0.006139,0.032222
"1260",0.27259,0.0048589,0.028787
"1261",0.31384,0.013102,0.03998
"1262",0.34237,0.014203,0.043532
"1263",0.31772,0.0076042,0.03532
"1264",0.36649,0.021711,0.052525
"1265",0.32358,0.008343,0.036517
"1266",0.33043,0.014435,0.042676
"1267",0.36504,0.019113,0.05003
"1268",0.29711,0.0065349,0.032505
"1269",0.30241,0.013382,0.039214
"1270",0.26196,0.0076631,0.03039
"1271",0.34405,0.023073,0.05176
"1272",0.2874,0.0053075,0.030519
"1273",0.25893,0.0055438,0.02819
"1274",0.29,0.0076875,0.032918
"1275",0.34589,0.015368,0.044907
"1276",0.29279,0.0077168,0.033195
"1277",0.25414,0.0059913,0.028169
"1278",0.33682,0.011549,0.040619
"1279",0.26166,0.0052644,0.028179
"1280",0.34874,0.015287,0.045088
"1281",0.34756,0.013688,0.043527
"1282",0.31963,0.014345,0.041629
"1283",0.33217,0.01118,0.039868
"1284",0.33221,0.012493,0.041066
"1285",0.40402,0.039652,0.072217
"1286",0.33832,0.016752,0.045491
"1287",0.23606,0.0050004,0.025651
"1288",0.32551,0.011626,0.039679
"1289",0.31828,0.0097997,0.037369
"1290",0.32246,0.0082138,0.036299
"1291",0.20706,0.001357,0.019741
"1292",0.33076,0.016128,0.044248
"1293",0.29767,0.0052763,0.031408
"1294",0.33816,0.012802,0.041881
"1295",0.19931,0.001372,0.016505
"1296",0.17269,0.00043273,0.013603
"1297",0.17598,0.0007264,0.014125
"1298",0.18386,0.0010519,0.015029
"1299",0.18287,0.00078187,0.014704
"1300",0.17759,0.0010715,0.014567
"1301",0.17844,0.00090357,0.014477
"1302",0.17152,0.00053648,0.013609
"1303",0.17571,0.000416,0.013819
"1304",0.20186,0.001768,0.017066
"1305",0.20501,0.0016235,0.017174
"1306",0.21568,0.0014679,0.017846
"1307",0.16902,0.00085007,0.013708
"1308",0.17949,0.0015354,0.015141
"1309",0.19037,0.00075518,0.015252
"1310",0.22355,0.0019119,0.018857
"1311",0.24101,0.0021972,0.020456
"1312",0.21574,0.0011337,0.017542
"1313",0.23923,0.0021859,0.020309
"1314",0.23525,0.003181,0.020924
"1315",0.18441,0.00065403,0.014703
"1316",0.18263,0.00069069,0.014601
"1317",0.21923,0.0017004,0.018332
"1318",0.20111,0.0015269,0.016786
"1319",0.21896,0.001602,0.01822
"1320",0.1798,0.00091189,0.014589
"1321",0.20336,0.0011057,0.016569
"1322",0.19611,0.0013292,0.016222
"1323",0.18774,0.00038076,0.014706
"1324",0.23693,0.0024283,0.020357
"1325",0.22677,0.00072925,0.018012
"1326",0.22178,0.0021683,0.018959
"1327",0.2317,0.0027752,0.020278
"1328",0.18163,0.0003855,0.014243
"1329",0.30021,0.0067775,0.029213
"1330",0.25553,0.0019177,0.021308
"1331",0.21221,0.0021693,0.018229
"1332",0.22434,0.0026871,0.019634
"1333",0.23937,0.0030907,0.021156
"1334",0.22217,0.0023705,0.019175
"1335",0.21124,0.0018302,0.017841
"1336",0.21853,0.0021101,0.018657
"1337",0.19717,0.0016953,0.016641
"1338",0.21703,0.0021923,0.018618
"1339",0.19319,0.0017628,0.016399
"1340",0.26728,0.0032996,0.023483
"1341",0.22381,0.0020414,0.018997
"1342",0.21283,0.0020566,0.018172
"1343",0.20671,0.0012692,0.016977
"1344",0.21829,0.0016409,0.018205
"1345",0.20365,0.0015637,0.017015
"1346",0.20743,0.0018601,0.017577
"1347",0.20313,0.0013271,0.016756
"1348",0.23214,0.0021918,0.019773
"1349",0.20329,0.0016146,0.017034
"1350",0.22508,0.0022348,0.019273
"1351",0.30852,0.0062402,0.029352
"1352",0.29879,0.0067031,0.029035
"1353",0.28865,0.0053944,0.027051
"1354",0.20889,0.001839,0.017669
"1355",0.2299,0.0030562,0.0204
"1356",0.26152,0.003957,0.023649
"1357",0.29515,0.0068482,0.028891
"1358",0.28964,0.0037871,0.025642
"1359",0.28093,0.0044353,0.025575
"1360",0.23845,0.0022146,0.020276
"1361",0.28196,0.0046222,0.025826
"1362",0.27637,0.0032525,0.024134
"1363",0.29454,0.0045182,0.026692
"1364",0.28736,0.0043612,0.025998
"1365",0.21882,0.0021035,0.018673
"1366",0.29335,0.0052354,0.027264
"1367",0.33772,0.012294,0.037175
"1368",0.24094,0.0024938,0.020724
"1369",0.36088,0.013791,0.040328
"1370",0.23897,0.0024918,0.020572
"1371",0.2492,0.0032316,0.022038
"1372",0.25143,0.0027637,0.021776
"1373",0.26912,0.0049116,0.025112
"1374",0.31893,0.0073877,0.031207
"1375",0.26417,0.0042202,0.024095
"1376",0.24664,0.0031342,0.021752
"1377",0.26701,0.00468,0.024736
"1378",0.34405,0.010614,0.036107
"1379",0.31294,0.0079038,0.031225
"1380",0.24003,0.0030475,0.021166
"1381",0.29233,0.0055159,0.027444
"1382",0.28327,0.0038713,0.025233
"1383",0.30226,0.0073953,0.02994
"1384",0.29725,0.0048666,0.027222
"1385",0.24106,0.0021666,0.020431
"1386",0.41501,0.034357,0.06346
"1387",0.3494,0.011063,0.036931
"1388",0.25046,0.002475,0.021435
"1389",0.26665,0.002971,0.023131
"1390",0.28929,0.0053535,0.027062
"1391",0.25239,0.0039654,0.022959
"1392",0.33385,0.008489,0.033365
"1393",0.33381,0.010634,0.035343
"1394",0.25845,0.0034079,0.022908
"1395",0.38469,0.020225,0.048091
"1396",0.37579,0.019658,0.046887
"1397",0.29615,0.0058498,0.028045
"1398",0.30681,0.0062587,0.029238
"1399",0.33745,0.010327,0.035338
"1400",0.27942,0.0030964,0.024223
"1401",0.30798,0.0068127,0.029839
"1402",0.31974,0.0077403,0.031595
"1403",0.30996,0.0090421,0.032049
"1404",0.32186,0.0073298,0.031378
"1405",0.31585,0.0069704,0.030586
"1406",0.34457,0.015993,0.041114
"1407",0.37902,0.015405,0.043206
"1408",0.26547,0.0049322,0.024852
"1409",0.34453,0.01406,0.039326
"1410",0.34084,0.01048,0.035738
"1411",0.25583,0.0032228,0.022536
"1412",0.32004,0.008822,0.032617
"1413",0.38352,0.027576,0.05479
"1414",0.33066,0.015534,0.039627
"1415",0.29671,0.0048526,0.027167
"1416",0.29868,0.0062851,0.028641
"1417",0.39247,0.023164,0.0514
"1418",0.28491,0.0066276,0.027904
"1419",0.40875,0.030455,0.059378
"1420",0.22936,0.0017558,0.02842
"1421",0.21699,0.0026499,0.02776
"1422",0.19665,0.002146,0.024932
"1423",0.21822,0.0026336,0.027891
"1424",0.18776,0.0027255,0.024402
"1425",0.19852,0.0026674,0.025613
"1426",0.23296,0.0016294,0.02873
"1427",0.20179,0.0018708,0.025293
"1428",0.2842,0.0043572,0.037142
"1429",0.20033,0.0018624,0.025114
"1430",0.21593,0.0029516,0.027903
"1431",0.22029,0.0029993,0.028456
"1432",0.32801,0.003744,0.041733
"1433",0.22225,0.0028232,0.02853
"1434",0.21484,0.0027925,0.027634
"1435",0.23507,0.0032579,0.030416
"1436",0.22089,0.0028103,0.028359
"1437",0.25399,0.0046916,0.033898
"1438",0.21387,0.0038267,0.028434
"1439",0.2381,0.0039515,0.031383
"1440",0.33412,0.0079153,0.046132
"1441",0.36437,0.0097667,0.051309
"1442",0.3664,0.0090985,0.050958
"1443",0.317,0.0050744,0.041618
"1444",0.30135,0.0048705,0.039604
"1445",0.30457,0.0052876,0.04035
"1446",0.40175,0.01309,0.058623
"1447",0.39388,0.0074438,0.052717
"1448",0.38002,0.010606,0.053884
"1449",0.44492,0.016395,0.066598
