"","x"
"631",0.727955752
"632",0.901446684
"633",0.899880398
"634",0.674107445
"635",0.825762697
"636",0.371027697
"637",0.826729821
"638",0.926077955
"639",0.803875735
"640",0.824894128
"641",0.337379274
"642",0.703433031
"643",0.868735132
"644",0.932528326
"645",0.805063364
"646",0.823215662
"647",0.931808156
"648",0.894462933
"649",0.816042408
"650",0.709475646
"651",0.685790374
"652",0.936590841
"653",0.788399969
"654",0.948596067
"655",0.723825327
"656",0.691475369
"657",0.766388461
"658",-0.500125472
"659",0.595474579
"660",0.938897551
"661",0.884222924
"662",0.953933464
"663",0.930224623
"664",0.602838079
"665",0.892601677
"666",0.817581871
"667",0.820498366
"668",0.745026062
"669",0.38027054
"670",0.542837427
"671",0.943177952
"672",0.546651315
"673",0.919248892
"674",0.494011918
"675",0.876806057
"676",0.960685374
"677",0.560852193
"678",0.388061644
"679",0.58354014
"680",0.861222125
"681",0.918470557
"682",0.398163469
"683",0.929330056
"684",0.818528161
"685",0.905031707
"686",0.752656801
"687",0.906727848
"688",0.720689116
"689",0.790867175
"690",0.831669428
"691",0.793318505
"692",0.923963261
"693",0.661787831
"694",0.518204964
"695",0.743200728
"696",0.921356026
"697",0.769304527
"698",0.843356181
"699",0.635314707
"700",0.58374872
"701",0.937261764
"702",0.542684845
"703",0.740589324
"704",0.727106919
"705",0.36984539
"706",0.77975108
"707",0.904137495
"708",0.869212578
"709",0.964026676
"710",0.959960949
"711",0.599095666
"712",0.91184999
"713",0.337229993
"714",0.788050986
"715",0.604980365
"716",0.803085315
"717",0.916917547
"718",0.893406765
"719",0.646651383
"720",0.813289391
"721",0.897506717
"722",0.648451826
"723",0.442937401
"724",0.867837932
"725",0.826321775
"726",0.807380759
"727",0.679837318
"728",0.829536342
"729",0.919710335
"730",0.827217388
"731",0.871319044
"732",0.402090208
"733",0.673794487
"734",0.7586778
"735",0.544583458
"736",0.796389611
"737",0.640128616
"738",0.954770703
"739",0.314617723
"740",0.536571351
"741",0.769347033
"742",0.930006171
"743",0.86726608
"744",0.595857621
"745",0.500872993
"746",0.871505653
"747",0.909490218
"748",0.887176639
"749",0.32770392
"750",0.915101444
"751",0.715033728
"752",0.757679445
"753",0.370634061
"754",0.849410184
"755",0.921046461
"756",0.93469748
"757",0.80475741
"758",0.700127868
"759",0.450407526
"760",0.872499947
"761",0.931165845
"762",0.562907941
"763",0.434535092
"764",0.942485096
"765",0.682605207
"766",0.659948052
"767",0.431524803
"768",0.754631584
"769",0.596515861
"770",0.924843725
"771",0.53437457
"772",0.746512241
"773",0.31665097
"774",0.946003742
"775",0.630101375
"776",0.935471862
"777",0.843237671
"778",0.885395898
"779",0.821245267
"780",0.536229817
"781",0.92117359
"782",0.562438642
"783",0.706610813
"784",0.900062315
"785",0.818701209
"786",-0.36780663
"787",0.757222968
"788",0.889259335
"789",0.500492401
"790",0.922117306
"791",0.530454264
"792",0.5573826
"793",0.809691696
"794",0.894129227
"795",0.788042777
"796",0.779090056
"797",0.546554046
"798",0.485871939
"799",0.715586059
"800",0.750536044
"801",0.630382866
"802",0.861131569
"803",0.830106304
"804",0.948790151
"805",0.742178297
"806",0.491553179
"807",0.69183986
"808",0.952496722
"809",0.862830609
"810",0.783658242
"811",0.324015401
"812",0.667006023
"813",0.659141247
"814",0.881150344
"815",0.957696602
"816",0.375961093
"817",0.629270449
"818",0.973342508
"819",0.45675591
"820",0.843936797
"821",0.748874549
"822",0.861596869
"823",0.920744698
"824",0.861642693
"825",0.823120699
"826",0.876887419
"827",0.630225872
"828",0.726574395
"829",0.748939411
"830",0.835979461
"831",0.49994356
"832",0.799441648
"833",0.728436358
"834",0.781473008
"835",0.862500999
"836",0.820232785
"837",0.964022482
"838",0.349223275
"839",0.914667983
"840",-0.326699193
"841",0.833048948
"842",0.702102972
"843",0.56938145
"844",0.887293559
"845",0.33593399
"846",0.811211449
"847",0.558817757
"848",0.961433173
"849",0.541705355
"850",0.642223932
