"","x"
"166",0.845138502
"167",0.641124985
"168",0.167401226
"169",0.84063633
"170",0.696948364
"171",0.662403846
"172",0.836627905
"173",0.53908836
"174",-0.028954834
"175",0.511476805
"176",0.711660627
"177",0.654546569
"178",0.760927368
"179",0.808782046
"180",0.456628725
"181",0.383675215
"182",0.794638123
"183",0.765605747
"184",0.509685326
"185",-0.104165591
"186",0.8262026
"187",0.519846062
"188",-0.072841335
"189",-0.094137993
"190",0.365322083
"191",0.656305251
"192",0.677731721
"193",0.580093543
"194",0.826434241
"195",0.777541885
"196",0.504343653
"197",-0.553034567
"198",0.364603016
"199",0.629264745
"200",0.832661325
"201",0.684294656
"202",0.385219307
"203",0.449396004
"204",0.69070716
"205",0.16593417
"206",0.010028418
"207",0.72244585
"208",0.413834357
"209",0.8706987
"210",0.527394682
"211",0.605375007
"212",-0.23608438
"213",0.656166399
"214",0.758995539
"215",0.095369343
"216",0.60165667
"217",-0.06047807
"218",-0.568713154
"219",0.746819965
"220",0.719097733
"221",0.717993445
"222",0.783344922
"223",0.146043096
"224",0.681806696
"225",0.666292156
"226",0.825605316
"227",0.810648259
"228",0.16621578
"229",0.099642927
"230",0.780721042
"231",0.47104267
"232",0.337268768
"233",-0.143535803
"234",0.847707697
"235",-0.361785778
"236",0.80112091
"237",0.299906204
"238",0.706837578
"239",0.348464262
"240",0.767506431
"241",0.610903225
"242",0.496376133
"243",0.586914628
"244",0.887990009
"245",-0.175018811
"246",0.033972198
"247",0.712752698
"248",0.406146453
"249",-0.328581326
"250",0.471336209
"251",-0.483156181
"252",0.720711914
"253",-0.057189469
"254",0.140752833
"255",0.54305188
"256",0.181390996
"257",0.163155387
"258",-0.174830247
"259",0.575520085
"260",0.072011077
"261",0.701228113
"262",-0.205509376
"263",0.738796427
"264",0.074763427
"265",0.397585056
"266",0.028913574
"267",0.303910837
"268",0.24996626
"269",0.256721916
"270",-0.294728466
"271",0.534215356
"272",0.263739246
"273",0.232665863
"274",0.0356853
"275",0.360149431
"276",0.471886999
"277",-0.217340202
"278",0.243934536
"279",0.653526628
"280",-0.357234722
"281",0.0039011
"282",-0.100700629
"283",0.476836888
"284",0.062724797
"285",0.578258804
"286",-0.168836573
"287",0.643053731
"288",0.565792896
"289",0.059878215
"290",0.724885785
"291",-0.476447648
"292",-0.531595932
"293",-0.205365277
"294",0.089807086
"295",0.546695584
"296",-0.07384912
"297",0.458496697
"298",0.089525986
"299",0.361342561
"300",0.417928968
"301",0.062678095
"302",0.668886013
"303",0.439613985
"304",0.711334343
"305",-0.007655793
"306",-0.286054301
"307",0.565781085
"308",0.016936487
"309",0.518200888
"310",0.800852616
"311",0.322485783
"312",0.333955577
"313",0.725528041
"314",-0.134491836
"315",0.342688536
"316",-0.298249709
"317",0.557464298
"318",0.6195696
"319",0.669849948
"320",0.872177872
"321",-0.406064602
"322",0.716702062
"323",0.546495484
"324",0.713319317
"325",0.590889667
"326",0.399660967
"327",0.086188671
"328",0.421730462
"329",0.397903196
"330",0.220636409
"331",-0.174968989
"332",0.386363312
"333",0.105447705
"334",-0.544960069
"335",0.626362123
"336",-0.70075812
"337",0.024462874
"338",0.578887485
"339",0.698007299
"340",0.130609275
"341",0.297919615
"342",0.741187209
"343",0.248108838
"344",0.800891688
"345",-0.06620858
"346",-0.371314555
"347",0.057220365
"348",-0.091687979
"349",0.53066713
"350",0.360663427
"351",-0.514080425
"352",-0.050048564
"353",0.638099936
"354",0.068757467
"355",0.097331008
"356",0.501379334
"357",0.369404651
"358",-0.529264075
"359",0.42402751
"360",-0.091873692
"361",0.373099933
"362",0.626816557
"363",0.829656203
"364",0.705930629
"365",0.752990385
"366",-0.074581323
"367",0.509201695
"368",-0.15496169
"369",0.024401153
"370",0.053022708
"371",-0.259471886
"372",0.623977948
"373",-0.069377746
"374",0.431624741
"375",-0.599991778
"376",0.765196863
"377",0.097974448
"378",-0.235111367
"379",-0.203397318
"380",0.267907991
"381",0.62937727
"382",0.580817383
"383",-0.15935411
"384",0.225908703
"385",0.774130795
"386",0.135228118
"387",-0.304475406
"388",0.161226367
"389",-0.067797935
"390",0.693500995
"391",0.30204492
"392",0.231503962
"393",0.843296708
"394",-0.594947274
"395",0.020462186
"396",-0.01199741
"397",0.603158041
"398",0.342991307
"399",-0.647170432
"400",0.742859686
"401",-0.546699413
"402",-0.411816407
"403",0.092894885
"404",-0.031931658
"405",-0.152563809
"406",0.134484231
"407",0.560930703
"408",0.762440998
"409",-0.698567034
"410",0.510817572
"411",0.729712771
"412",0.22707547
"413",0.562445944
"414",0.177837853
"415",0.082889464
"416",-0.559929053
"417",-0.152040005
"418",0.549032305
"419",-0.310912105
"420",0.476261274
"421",0.810216292
"422",-0.416545093
"423",0.248414785
"424",0.656286023
"425",0.719579632
"426",0.536657329
"427",0.119188615
"428",-0.276110509
"429",0.612593937
"430",0.300202778
"431",-0.109339002
"432",0.32913546
"433",0.31931391
"434",-0.320922172
"435",-0.445771092
"436",-0.054067366
"437",0.665129417
"438",0.25410551
"439",0.204681396
"440",0.553260217
"441",-0.125640184
"442",-0.207642886
"443",-0.502089704
"444",0.055234287
"445",-0.126946248
"446",0.677397201
"447",-0.190219513
"448",0.107296442
"449",-0.492538452
"450",0.382187587
"451",-0.645224018
"452",0.573905166
"453",-0.594302389
"454",0.685543007
"455",0.083068653
"456",0.234838949
"457",0.247520652
"458",-0.180931556
"459",0.442962856
"460",-0.121515385
"461",0.329203542
"462",0.464831333
