"","x"
"653",0.386997927
"654",0.251860217
"655",-0.572177691
"656",0.676444628
"657",-0.424338472
"658",-0.099018149
"659",0.584324022
"660",0.371490778
"661",0.028487151
"662",0.077678438
"663",-0.037303137
"664",0.310017212
"665",0.101332167
"666",-0.073001106
"667",0.391346472
"668",-0.07502092
"669",0.085890167
"670",0.274362937
"671",0.561784998
"672",-0.133420932
"673",0.211210029
"674",0.372910728
"675",0.20919894
"676",-0.600440838
"677",-0.013151097
"678",0.41188256
"679",-0.319223582
"680",0.326359263
"681",-0.290055572
"682",0.205242091
"683",-0.304615567
"684",-0.014513613
"685",-0.087505029
"686",-0.261181529
"687",0.21082955
"688",-0.219766264
"689",-0.032344357
"690",0.872218636
"691",0.12842486
"692",0.613736754
"693",0.227182484
"694",-0.100887008
"695",-0.538398578
"696",0.2848627
"697",0.017849174
"698",-0.050290079
"699",-0.121875959
"700",-0.132395158
"701",-0.301644974
"702",-0.207375397
"703",0.181592628
"704",0.583760255
"705",-0.138425141
"706",-0.124153302
"707",0.209942032
"708",-0.194486193
"709",0.176046846
"710",-0.124460942
"711",0.237169941
"712",0.567056418
"713",-0.001204209
"714",0.272237817
"715",0.37912796
"716",-0.345843745
"717",0.120215722
"718",0.246110204
"719",0.193321956
"720",-0.282385311
"721",-0.187342081
"722",0.604727649
"723",-0.371936956
"724",0.285648568
"725",0.571400094
"726",0.031280554
"727",-0.504492957
"728",0.327492642
"729",0.646273742
"730",0.608844073
"731",-0.496464401
"732",-0.059855585
"733",-0.121711108
"734",0.283942065
"735",0.213869094
"736",0.186236274
"737",-0.150792595
"738",0.114838392
"739",-0.068179483
"740",0.104749485
"741",-0.282862428
"742",0.152106813
"743",-0.434392888
"744",-0.128102726
"745",-0.118741334
"746",0.117831108
"747",0.590644844
"748",0.355477865
"749",-0.109899578
"750",0.342092084
"751",-0.025073381
"752",0.349504976
"753",0.343196953
"754",-0.388217251
"755",-0.233235557
"756",-0.036653139
"757",0.057355117
"758",-0.130485333
"759",0.099830451
"760",0.364790207
"761",-0.311027496
"762",0.237768617
"763",0.522214326
"764",0.025134693
"765",0.406117017
"766",0.200262613
"767",0.599777498
"768",-0.482733743
"769",0.359710906
"770",0.411029909
"771",-0.233365169
"772",0.634392427
"773",-0.226853927
"774",0.426598932
"775",0.861663508
"776",0.614009978
"777",0.91258969
"778",0.809689435
"779",0.85592169
"780",0.436951895
"781",0.498583737
"782",-0.440324572
"783",0.742892417
"784",0.830582211
"785",-0.353276302
"786",-0.382016569
"787",-0.365089672
"788",0.575746077
"789",0.423051322
"790",0.584881287
"791",0.521319733
"792",0.460957145
"793",-0.488282008
"794",0.660656114
"795",0.513497383
"796",0.84789207
"797",0.912103626
"798",0.546820154
"799",0.523081059
"800",0.477575655
"801",0.71966842
"802",0.727138364
"803",0.525271677
"804",0.519670628
"805",0.751585707
"806",0.661838276
"807",0.61761037
"808",0.583816484
"809",0.794682123
"810",0.646769806
"811",0.927005516
"812",0.623708274
"813",0.758996449
"814",0.622197622
"815",0.870858817
"816",0.647016388
"817",0.829562936
"818",0.785573138
"819",0.42088936
"820",0.556521259
"821",0.65911389
"822",0.802198219
"823",0.527289299
"824",0.703104642
"825",0.619419076
"826",0.830828085
"827",0.484450584
"828",0.472343407
"829",0.921073254
"830",0.862061347
"831",0.730919548
"832",0.751019513
"833",0.526830714
"834",0.620579639
"835",0.733064616
"836",-0.535712414
"837",0.862731575
"838",0.567397898
"839",0.472856944
"840",0.908591247
"841",0.699480718
"842",0.573971799
"843",0.818133591
"844",0.922668981
"845",0.557335203
"846",0.612968973
"847",0.754136082
"848",0.441653856
"849",0.377117401
"850",0.720954592
"851",0.682966131
"852",0.547180632
"853",0.606862456
"854",0.558782935
"855",0.701199715
"856",0.805454626
"857",0.618862584
"858",0.55433834
"859",0.559229079
"860",0.654199845
"861",0.820441225
"862",0.686476162
"863",0.744880541
"864",0.725995631
"865",0.823253847
"866",0.707161735
"867",0.665831125
"868",0.707919922
"869",0.714345313
"870",0.664866407
"871",0.734419053
"872",0.585388167
"873",0.435193858
"874",0.712348695
"875",0.745025246
"876",0.631491382
"877",0.533272706
"878",0.635883446
"879",0.548311805
"880",0.684487328
"881",0.371528222
"882",0.589746097
"883",0.867718583
"884",0.61780953
"885",0.662729112
"886",0.600709297
"887",0.513720041
"888",-0.643657563
"889",0.73395239
"890",0.775309778
"891",0.578386713
"892",0.617970894
"893",0.545971386
"894",0.618185614
"895",0.80121933
"896",0.544844244
"897",0.844624198
"898",0.792131482
"899",0.712987263
"900",0.718180528
"901",0.768179212
"902",0.598663973
"903",0.565417436
"904",0.852771854
"905",0.835645222
"906",0.852026014
"907",0.560721772
"908",0.907117798
"909",0.453667219
"910",0.508668719
"911",0.547291163
"912",0.476464728
"913",0.550719051
"914",0.868009025
"915",0.497491092
"916",0.522180892
"917",0.589522258
"918",0.834220832
"919",0.755561596
"920",0.788789041
"921",0.617997668
"922",0.869149996
"923",0.56668034
"924",0.651953261
"925",0.533271448
"926",0.790216316
"927",0.678742671
"928",0.741090712
"929",0.672091684
"930",0.547729223
"931",-0.547922226
"932",0.539394133
"933",0.675155226
"934",0.589077532
"935",0.566890534
"936",0.645202113
"937",0.520340471
"938",0.547693723
"939",0.587533557
"940",0.570653213
"941",0.373227349
"942",0.669127325
"943",0.596039305
"944",0.82146998
"945",0.729178723
"946",0.789455491
"947",0.845624194
"948",0.75289048
"949",0.576568181
"950",0.5248166
"951",0.682525955
"952",0.682859183
"953",0.620686992
"954",0.864464776
"955",0.928754277
"956",0.622947242
"957",0.751290862
"958",0.523199588
"959",0.714370994
"960",0.515078207
"961",0.798514249
"962",0.865326831
"963",0.683106894
"964",0.560166836
"965",0.665672272
"966",0.729666493
"967",0.59307463
"968",0.791786277
"969",0.714972979
"970",0.617586982
"971",0.586765113
"972",0.782909614
"973",0.549308288
"974",0.728538889
"975",0.793778512
"976",0.791401173
"977",0.527064337
"978",0.736403633
"979",0.580606797
"980",0.858218248
"981",0.438219119
"982",0.747353423
"983",0.502168879
"984",0.561743069
"985",0.737378084
"986",0.540698645
"987",0.596652093
"988",0.755240674
"989",0.735465813
"990",0.655785658
"991",0.779937961
"992",0.732195764
"993",0.871753424
"994",0.660979532
"995",0.793861133
"996",0.494668486
"997",0.634713622
"998",0.66740527
"999",0.402486629
"1000",0.5328851
"1001",0.562732216
"1002",0.566516884
"1003",0.876266805
"1004",0.769049012
"1005",0.664750068
"1006",0.833435048
"1007",0.724190374
"1008",0.514909827
"1009",0.908988277
"1010",0.454276007
"1011",0.717430432
"1012",0.778835622
"1013",0.764483037
"1014",0.763041272
"1015",0.759159944
"1016",0.537475305
"1017",0.686981409
"1018",0.800801121
"1019",0.629653783
"1020",0.659979724
"1021",0.789777032
"1022",0.599157996
"1023",0.635422072
"1024",0.768595926
"1025",0.611467451
"1026",0.626592491
"1027",0.68829133
"1028",0.523407921
"1029",-0.481245733
"1030",0.769792593
"1031",0.804184871
"1032",0.637412655
"1033",0.638899124
"1034",0.701826049
"1035",0.734488167
"1036",0.740987949
"1037",0.738192855
"1038",0.810246728
"1039",0.734205696
"1040",0.802397314
"1041",0.666606909
"1042",0.502122587
"1043",0.863143825
"1044",0.588456434
"1045",0.634858312
"1046",0.544934569
"1047",0.513971981
"1048",0.811954202
"1049",0.777507512
"1050",0.733822255
"1051",0.381603062
"1052",0.615124336
"1053",0.525503093
"1054",0.73528495
"1055",0.564645057
"1056",0.755183361
"1057",0.541032516
"1058",0.464707142
"1059",0.715025479
"1060",0.774135867
"1061",0.530940097
"1062",0.641847062
"1063",0.528528339
"1064",0.67313852
"1065",0.790695945
"1066",0.65354742
"1067",0.352749157
"1068",0.63605199
"1069",0.663074901
"1070",0.460729863
"1071",0.706075513
"1072",0.582398821
"1073",0.545050854
"1074",0.70073359
"1075",0.82050664
"1076",0.71818588
"1077",0.709555519
"1078",0.756089459
"1079",0.654434544
"1080",0.693792248
"1081",0.541652941
"1082",0.401897931
"1083",0.856296712
"1084",0.465610863
"1085",0.625877388
"1086",0.750571413
"1087",0.617044183
"1088",0.493322961
"1089",0.416167466
"1090",0.357209321
"1091",0.602132849
"1092",0.756978286
"1093",0.587453999
"1094",0.885811788
"1095",0.396484184
